timestamp,fps,tracking_state,pixel_error,turbulence_strength,vibration_amplitude,sensor_noise_level,link_readiness_score,cumulative_lost_seconds,reacquisition_count,active_detector
2026-08-24T08:59:08,60.00,LOCKED,36.3685,4.0000,8.0000,0.2000,0.8395,0.00,1,classical
2026-08-24T08:59:09,60.00,LOCKED,35.8094,4.0000,8.0000,0.2000,0.8403,0.00,1,classical
2026-08-24T08:59:10,60.00,LOCKED,36.2083,4.0000,8.0000,0.2000,0.8397,0.00,1,classical
2026-08-24T08:59:11,60.00,LOCKED,36.6855,4.0000,8.0000,0.2000,0.8391,0.00,1,classical
2026-08-24T08:59:12,60.00,LOCKED,36.9312,4.0000,8.0000,0.2000,0.8388,0.00,1,classical
2026-08-24T08:59:13,60.00,LOCKED,37.2876,4.0000,8.0000,0.2000,0.8383,0.00,1,classical
2026-08-24T08:59:14,60.00,LOCKED,37.2453,4.0000,8.0000,0.2000,0.8383,0.00,1,classical
2026-08-24T08:59:14,60.00,LOCKED,37.0077,4.0000,8.0000,0.2000,0.8387,0.00,1,classical
2026-08-24T08:59:15,60.00,LOCKED,36.3165,4.0000,8.0000,0.2000,0.8396,0.00,1,classical
2026-08-24T08:59:16,60.00,LOCKED,0.2546,4.0000,8.0000,0.2000,0.8877,0.02,2,classical
2026-08-24T08:59:17,60.00,LOCKED,14.5156,4.0000,8.0000,0.2000,0.8686,0.02,2,classical
2026-08-24T08:59:18,60.00,LOCKED,31.8043,4.0000,8.0000,0.2000,0.8456,0.02,2,classical
2026-08-24T08:59:19,60.00,LOCKED,36.0376,4.0000,8.0000,0.2000,0.8399,0.02,2,classical
2026-08-24T08:59:20,60.00,LOCKED,36.3969,4.0000,8.0000,0.2000,0.8395,0.02,2,classical
2026-08-24T08:59:21,60.00,LOCKED,37.0603,4.0000,8.0000,0.2000,0.8386,0.02,2,classical
2026-08-24T08:59:22,60.00,LOCKED,37.2130,4.0000,8.0000,0.2000,0.8384,0.02,2,classical
2026-08-24T08:59:23,60.00,LOCKED,38.4241,4.0000,8.0000,0.2000,0.8368,0.02,2,classical
2026-08-24T08:59:24,60.00,LOCKED,35.5251,4.0000,8.0000,0.2000,0.8406,0.02,2,classical
2026-08-24T08:59:25,60.00,LOCKED,35.8253,4.0000,8.0000,0.2000,0.8402,0.02,2,classical
2026-08-24T08:59:26,60.00,LOCKED,36.4489,4.0000,8.0000,0.2000,0.8394,0.02,2,classical
2026-08-24T08:59:27,60.00,LOCKED,51.0991,4.0000,8.0000,0.2000,0.8199,0.02,2,classical
