timestamp,fps,tracking_state,pixel_error,turbulence_strength,vibration_amplitude,sensor_noise_level,link_readiness_score,cumulative_lost_seconds,reacquisition_count,active_detector
2026-08-24T00:52:32,60.98,LOCKED,6.0351,0.0000,0.0000,0.0000,0.9920,0.00,1,classical
2026-08-24T00:52:33,59.52,LOCKED,23.8012,0.0000,0.0000,0.0000,0.9683,0.00,1,classical
2026-08-24T00:52:34,59.88,LOCKED,34.5300,0.0000,0.0000,0.0000,0.9540,0.00,1,classical
2026-08-24T00:52:35,60.98,LOCKED,35.6495,0.0000,0.0000,0.0000,0.9525,0.00,1,classical
2026-08-24T00:52:36,59.52,LOCKED,36.5982,0.0000,0.0000,0.0000,0.9512,0.00,1,classical
2026-08-24T00:52:37,59.52,LOCKED,37.2368,0.0000,0.0000,0.0000,0.9504,0.00,1,classical
2026-08-24T00:52:38,60.24,LOCKED,36.7365,0.0000,0.0000,0.0000,0.9510,0.00,1,classical
2026-08-24T00:52:39,58.48,LOCKED,36.2778,0.0000,0.0000,0.0000,0.9516,0.00,1,classical
2026-08-24T00:52:40,58.48,LOCKED,35.8816,0.0000,0.0000,0.0000,0.9522,0.00,1,classical
2026-08-24T00:52:41,61.35,LOCKED,35.4304,0.0000,0.0000,0.0000,0.9528,0.00,1,classical
2026-08-24T00:52:42,54.35,LOCKED,36.3044,0.0000,0.0000,0.0000,0.9516,0.00,1,classical
2026-08-24T00:52:43,60.24,LOCKED,36.7283,0.0000,0.0000,0.0000,0.9510,0.00,1,classical
2026-08-24T00:52:44,60.24,LOCKED,36.5578,0.0000,0.0000,0.0000,0.9513,0.00,1,classical
2026-08-24T00:52:45,57.80,LOCKED,37.3301,0.0000,0.0000,0.0000,0.9502,0.00,1,classical
2026-08-24T00:52:46,56.82,LOCKED,36.6933,0.0000,0.0000,0.0000,0.9511,0.00,1,classical
2026-08-24T00:52:47,59.88,LOCKED,36.2656,0.0000,0.0000,0.0000,0.9516,0.00,1,classical
2026-08-24T00:52:48,59.17,LOCKED,35.3964,0.0000,0.0000,0.0000,0.9528,0.00,1,classical
