timestamp,fps,tracking_state,pixel_error,turbulence_strength,vibration_amplitude,sensor_noise_level,link_readiness_score,cumulative_lost_seconds,reacquisition_count,active_detector
2026-08-24T10:31:37,60.98,LOCKED,6.5434,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:38,60.24,LOCKED,24.6745,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:39,59.88,LOCKED,34.9022,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:31:40,59.88,LOCKED,35.7116,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:41,60.61,LOCKED,36.7611,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:42,59.52,LOCKED,37.4465,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:43,61.35,LOCKED,36.8567,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:44,59.88,LOCKED,36.4167,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:45,60.61,LOCKED,35.8614,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:46,60.61,LOCKED,35.6485,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:47,59.52,LOCKED,36.4087,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:31:48,60.24,LOCKED,36.7506,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:49,59.88,LOCKED,37.2575,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:50,61.35,LOCKED,37.0608,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:51,60.98,LOCKED,36.9907,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:52,60.98,LOCKED,36.3625,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:53,60.61,LOCKED,35.8701,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:54,60.61,LOCKED,36.0161,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:56,60.98,LOCKED,36.2122,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:57,59.88,LOCKED,36.8667,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:58,60.98,LOCKED,37.1352,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:31:59,59.52,LOCKED,37.4206,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:32:00,59.52,LOCKED,36.6646,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:01,60.24,LOCKED,36.0519,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:02,60.24,LOCKED,35.6495,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:03,59.88,LOCKED,36.2051,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:04,60.24,LOCKED,36.3541,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:05,60.61,LOCKED,36.8995,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:06,60.98,LOCKED,37.0250,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:07,60.61,LOCKED,36.9012,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:08,59.88,LOCKED,36.8504,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:09,61.35,LOCKED,35.7407,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:10,60.24,LOCKED,35.8518,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:11,60.98,LOCKED,35.7782,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:12,60.61,LOCKED,36.6490,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:13,61.73,LOCKED,36.7003,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:14,59.88,LOCKED,37.4767,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:15,60.61,LOCKED,36.9629,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:16,60.98,LOCKED,36.4703,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:17,59.88,LOCKED,36.3278,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:18,59.88,LOCKED,35.5768,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:19,59.52,LOCKED,36.0553,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:32:20,59.88,LOCKED,36.6308,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:21,59.88,LOCKED,37.1016,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:22,60.24,LOCKED,37.3354,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:23,60.24,LOCKED,36.8998,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:24,60.24,LOCKED,36.4338,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:32:25,60.61,LOCKED,35.6029,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:26,59.52,LOCKED,35.9162,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:27,59.88,LOCKED,36.1846,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:32:28,60.61,LOCKED,36.5573,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:29,60.98,LOCKED,37.0844,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:30,60.24,LOCKED,37.3939,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:31,61.35,LOCKED,36.4638,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:32,60.98,LOCKED,36.3553,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:33,59.88,LOCKED,35.9214,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:34,60.24,LOCKED,35.9970,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:35,60.61,LOCKED,36.3450,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:36,59.88,LOCKED,37.1992,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:37,59.88,LOCKED,37.1162,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:32:38,59.17,LOCKED,37.1762,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
